"Entity ID",SKU,"Product Type","Product Name","Image Path",Status,Reason
4499,1062309,simple,"ALBUM CROQUIS 1557 A GRAIN ADOUCI 50F A4 21x29.7 120g ""CANSON"" REF: 4127-418 5242 31412A001",no_selection,2,"No image assigned (no_selection)"
4499,1062309,simple,"ALBUM CROQUIS 1557 A GRAIN ADOUCI 50F A4 21x29.7 120g ""CANSON"" REF: 4127-418 5242 31412A001",no_selection,1,"No image assigned (no_selection)"
4499,1062309,simple,"ALBUM CROQUIS 1557 A GRAIN ADOUCI 50F A4 21x29.7 120g ""CANSON"" REF: 4127-418 5242 31412A001",no_selection,2,"No image assigned (no_selection)"
4499,1062309,simple,"ALBUM CROQUIS 1557 A GRAIN ADOUCI 50F A4 21x29.7 120g ""CANSON"" REF: 4127-418 5242 31412A001",no_selection,1,"No image assigned (no_selection)"
4499,1062309,simple,"ALBUM CROQUIS 1557 A GRAIN ADOUCI 50F A4 21x29.7 120g ""CANSON"" REF: 4127-418 5242 31412A001",no_selection,2,"No image assigned (no_selection)"
5398,2063409,simple,"NOTE BOOK RELIURE INTEGRALE 300 P A4 5 x 5 mm 70g ""MAPED"" REF: 9292",no_selection,1,"No image assigned (no_selection)"
5398,2063409,simple,"NOTE BOOK RELIURE INTEGRALE 300 P A4 5 x 5 mm 70g ""MAPED"" REF: 9292",no_selection,2,"No image assigned (no_selection)"
5398,2063409,simple,"NOTE BOOK RELIURE INTEGRALE 300 P A4 5 x 5 mm 70g ""MAPED"" REF: 9292",no_selection,1,"No image assigned (no_selection)"
5398,2063409,simple,"NOTE BOOK RELIURE INTEGRALE 300 P A4 5 x 5 mm 70g ""MAPED"" REF: 9292",no_selection,2,"No image assigned (no_selection)"
5476,1140632108,configurable,"NOTE BOOK RELIURE INTEGRALE A4 SEYES 70g ""MAPED"" REF: 9295",no_selection,1,"No image assigned (no_selection)"
5476,1140632108,configurable,"NOTE BOOK RELIURE INTEGRALE A4 SEYES 70g ""MAPED"" REF: 9295",no_selection,2,"No image assigned (no_selection)"
5476,1140632108,configurable,"NOTE BOOK RELIURE INTEGRALE A4 SEYES 70g ""MAPED"" REF: 9295",no_selection,1,"No image assigned (no_selection)"
5476,1140632108,configurable,"NOTE BOOK RELIURE INTEGRALE A4 SEYES 70g ""MAPED"" REF: 9295",no_selection,2,"No image assigned (no_selection)"
5912,111823518,simple,"STYLO A BILLE CAP GREEN ICE FUN 04 PIECES ""MAPED"" REF: 224546",no_selection,1,"No image assigned (no_selection)"
5962,1140633054,simple,"TAILLE-CRAYONS CROC CROC INNOVATION SOUS BLISTER ROSE & VERT ""MAPED"" REF: 017610",no_selection,1,"No image assigned (no_selection)"
5962,1140633054,simple,"TAILLE-CRAYONS CROC CROC INNOVATION SOUS BLISTER ROSE & VERT ""MAPED"" REF: 017610",no_selection,2,"No image assigned (no_selection)"
5962,1140633054,simple,"TAILLE-CRAYONS CROC CROC INNOVATION SOUS BLISTER ROSE & VERT ""MAPED"" REF: 017610",no_selection,1,"No image assigned (no_selection)"
5962,1140633054,simple,"TAILLE-CRAYONS CROC CROC INNOVATION SOUS BLISTER ROSE & VERT ""MAPED"" REF: 017610",no_selection,2,"No image assigned (no_selection)"
5962,1140633054,simple,"TAILLE-CRAYONS CROC CROC INNOVATION SOUS BLISTER ROSE & VERT ""MAPED"" REF: 017610",no_selection,1,"No image assigned (no_selection)"
5962,1140633054,simple,"TAILLE-CRAYONS CROC CROC INNOVATION SOUS BLISTER ROSE & VERT ""MAPED"" REF: 017610",no_selection,2,"No image assigned (no_selection)"
5962,1140633054,simple,"TAILLE-CRAYONS CROC CROC INNOVATION SOUS BLISTER ROSE & VERT ""MAPED"" REF: 017610",no_selection,1,"No image assigned (no_selection)"
5962,1140633054,simple,"TAILLE-CRAYONS CROC CROC INNOVATION SOUS BLISTER ROSE & VERT ""MAPED"" REF: 017610",no_selection,2,"No image assigned (no_selection)"
6007,1140633252,simple,"GOMME ERGO FUN MULTICOLORE X2 SOUS BLISTER BLEU & ROSE ""MAPED"" REF: 119710",no_selection,1,"No image assigned (no_selection)"
6358,1140633610,simple,"FEUTRE DE COLORIAGE 12 PIECES TURTLES ""TECHNO"" REF: 4601",no_selection,1,"No image assigned (no_selection)"
6358,1140633610,simple,"FEUTRE DE COLORIAGE 12 PIECES TURTLES ""TECHNO"" REF: 4601",no_selection,2,"No image assigned (no_selection)"
6358,1140633610,simple,"FEUTRE DE COLORIAGE 12 PIECES TURTLES ""TECHNO"" REF: 4601",no_selection,1,"No image assigned (no_selection)"
6358,1140633610,simple,"FEUTRE DE COLORIAGE 12 PIECES TURTLES ""TECHNO"" REF: 4601",no_selection,2,"No image assigned (no_selection)"
6358,1140633610,simple,"FEUTRE DE COLORIAGE 12 PIECES TURTLES ""TECHNO"" REF: 4601",no_selection,1,"No image assigned (no_selection)"
6358,1140633610,simple,"FEUTRE DE COLORIAGE 12 PIECES TURTLES ""TECHNO"" REF: 4601",no_selection,2,"No image assigned (no_selection)"
6358,1140633610,simple,"FEUTRE DE COLORIAGE 12 PIECES TURTLES ""TECHNO"" REF: 4601",no_selection,1,"No image assigned (no_selection)"
6358,1140633610,simple,"FEUTRE DE COLORIAGE 12 PIECES TURTLES ""TECHNO"" REF: 4601",no_selection,2,"No image assigned (no_selection)"
6359,1140633611,simple,"FEUTRE DE COLORIAGE 12 PIECES DORA ""TECHNO"" REF: 4601",no_selection,1,"No image assigned (no_selection)"
6359,1140633611,simple,"FEUTRE DE COLORIAGE 12 PIECES DORA ""TECHNO"" REF: 4601",no_selection,2,"No image assigned (no_selection)"
6359,1140633611,simple,"FEUTRE DE COLORIAGE 12 PIECES DORA ""TECHNO"" REF: 4601",no_selection,1,"No image assigned (no_selection)"
6359,1140633611,simple,"FEUTRE DE COLORIAGE 12 PIECES DORA ""TECHNO"" REF: 4601",no_selection,2,"No image assigned (no_selection)"
6359,1140633611,simple,"FEUTRE DE COLORIAGE 12 PIECES DORA ""TECHNO"" REF: 4601",no_selection,1,"No image assigned (no_selection)"
6359,1140633611,simple,"FEUTRE DE COLORIAGE 12 PIECES DORA ""TECHNO"" REF: 4601",no_selection,2,"No image assigned (no_selection)"
6359,1140633611,simple,"FEUTRE DE COLORIAGE 12 PIECES DORA ""TECHNO"" REF: 4601",no_selection,1,"No image assigned (no_selection)"
6359,1140633611,simple,"FEUTRE DE COLORIAGE 12 PIECES DORA ""TECHNO"" REF: 4601",no_selection,2,"No image assigned (no_selection)"
7235,1140637487,configurable,"CORBEILLE A COURRIERS EN PLASTIQUE ""TECHNO""",no_selection,1,"No image assigned (no_selection)"
7235,1140637487,configurable,"CORBEILLE A COURRIERS EN PLASTIQUE ""TECHNO""",no_selection,2,"No image assigned (no_selection)"
7235,1140637487,configurable,"CORBEILLE A COURRIERS EN PLASTIQUE ""TECHNO""",no_selection,1,"No image assigned (no_selection)"
7235,1140637487,configurable,"CORBEILLE A COURRIERS EN PLASTIQUE ""TECHNO""",no_selection,2,"No image assigned (no_selection)"
7722,1140640294,simple,"NETTOYANT TABLEAU BLANC 250 ml ""TECHNO"" REF: 9896",no_selection,1,"No image assigned (no_selection)"
7722,1140640294,simple,"NETTOYANT TABLEAU BLANC 250 ml ""TECHNO"" REF: 9896",no_selection,2,"No image assigned (no_selection)"
7722,1140640294,simple,"NETTOYANT TABLEAU BLANC 250 ml ""TECHNO"" REF: 9896",no_selection,1,"No image assigned (no_selection)"
7722,1140640294,simple,"NETTOYANT TABLEAU BLANC 250 ml ""TECHNO"" REF: 9896",no_selection,2,"No image assigned (no_selection)"
7722,1140640294,simple,"NETTOYANT TABLEAU BLANC 250 ml ""TECHNO"" REF: 9896",no_selection,1,"No image assigned (no_selection)"
7722,1140640294,simple,"NETTOYANT TABLEAU BLANC 250 ml ""TECHNO"" REF: 9896",no_selection,2,"No image assigned (no_selection)"
7722,1140640294,simple,"NETTOYANT TABLEAU BLANC 250 ml ""TECHNO"" REF: 9896",no_selection,1,"No image assigned (no_selection)"
7722,1140640294,simple,"NETTOYANT TABLEAU BLANC 250 ml ""TECHNO"" REF: 9896",no_selection,2,"No image assigned (no_selection)"
7773,1140642110,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLANC",no_selection,1,"No image assigned (no_selection)"
7773,1140642110,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLANC",no_selection,2,"No image assigned (no_selection)"
7773,1140642110,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLANC",no_selection,1,"No image assigned (no_selection)"
7773,1140642110,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLANC",no_selection,2,"No image assigned (no_selection)"
7773,1140642110,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLANC",no_selection,1,"No image assigned (no_selection)"
7773,1140642110,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLANC",no_selection,2,"No image assigned (no_selection)"
7773,1140642110,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLANC",no_selection,1,"No image assigned (no_selection)"
7773,1140642110,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLANC",no_selection,2,"No image assigned (no_selection)"
7775,1140642112,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLEU",no_selection,1,"No image assigned (no_selection)"
7775,1140642112,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLEU",no_selection,2,"No image assigned (no_selection)"
7775,1140642112,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLEU",no_selection,1,"No image assigned (no_selection)"
7775,1140642112,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLEU",no_selection,2,"No image assigned (no_selection)"
7775,1140642112,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLEU",no_selection,1,"No image assigned (no_selection)"
7775,1140642112,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLEU",no_selection,2,"No image assigned (no_selection)"
7775,1140642112,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLEU",no_selection,1,"No image assigned (no_selection)"
7775,1140642112,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR BLEU",no_selection,2,"No image assigned (no_selection)"
7776,1140642113,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR GRIS",no_selection,1,"No image assigned (no_selection)"
7776,1140642113,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR GRIS",no_selection,2,"No image assigned (no_selection)"
7776,1140642113,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR GRIS",no_selection,1,"No image assigned (no_selection)"
7776,1140642113,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR GRIS",no_selection,2,"No image assigned (no_selection)"
7776,1140642113,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR GRIS",no_selection,1,"No image assigned (no_selection)"
7776,1140642113,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR GRIS",no_selection,2,"No image assigned (no_selection)"
7776,1140642113,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR GRIS",no_selection,1,"No image assigned (no_selection)"
7776,1140642113,simple,"BROSSE TABLEAU BLANC AVEC PORTE DEUX MARQUEURS ""TECHNO"" COULEUR GRIS",no_selection,2,"No image assigned (no_selection)"
