entity_id,sku,type_id,attribute_set_id,created_at,updated_at,category_ids,category_names,qty,stock_status,is_in_stock,price,special_price,url_key,name,status,visibility,name,sku,description,short_description,price,special_price,special_from_date,special_to_date,cost,weight,manufacturer,meta_title,meta_keyword,meta_description,image,small_image,thumbnail,media_gallery,old_id,tier_price,color,news_from_date,news_to_date,gallery,status,minimal_price,visibility,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,category_ids,options_container,required_options,has_options,image_label,small_image_label,thumbnail_label,created_at,updated_at,country_of_manufacture,quantity_and_stock_status,custom_layout,custom_layout_update_file,url_key,url_path,msrp,msrp_display_actual_price_type,price_type,sku_type,weight_type,price_view,shipment_type,links_purchased_separately,samples_title,links_title,links_exist,gift_message_available,swatch_image,tax_class_id,mgs_brand,pattern,format,dimension,thickness,diameter,type,capacity,a_la_une,techno_ref,trending,best_seller,gender_product,mptablerate_shipping_group,rma_allowed,en_promo,thumb_degree_image,thumb_ar_image,simple_preselect,amasty_conf_flipper_image,amasty_conf_matrix,am_giftcard_prices,am_allow_open_amount,am_open_amount_min,am_open_amount_max,am_giftcard_fee_enable,am_giftcard_fee_type,am_giftcard_fee_value,am_giftcard_type,am_giftcard_lifetime,am_email_template,am_giftcard_code_set,am_giftcard_code_image,am_available_for_wrapping,amasty_preorder_cart_label,amasty_preorder_note,custom_stock_status,hide_quote_buy_button,amrolepermissions_owner,amtoolkit_canonical,amtoolkit_robots,am_offer_item_condition,am_shipping_type,amxnotif_hide_alert,quickorder_sku,am_giftcard_usage,sm_degree_path,sm_degree_index,sm_degree_width,sm_degree_height,sm_featured,sm_sizechart,sm_hoverimage,size,mwishlist_sku
4958,1140632575,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,11,27,82,156,157",Categories_exported_separately,9998.0000,1,1,1000.000000,,papier-cadeau-paillete-points-50-x-70-cm-pqt-20-argente-techno-ref-4972,"PAPIER CADEAU PAILLETE POINTS 50 x 70 cm PQT 20 ARGENTE ""TECHNO"" REF: 4972",1,4,"PAPIER CADEAU PAILLETE POINTS 50 x 70 cm PQT 20 ARGENTE ""TECHNO"" REF: 4972",,"Résistant, lumineux et opaque ce papier cadeau vous permet d'emballer aussi des grands objets que les petits, il se déchire pas facilement.
 Dimension 50 x 70 cm Paillété, Point.
 Disponible en couleurs: Bleu/ Rose/ Violet/ Bleu Vert/ Doré/ Argent.","<p>Une belle collection pour donner plus de valeur à vos cadeaux .</p>",1000.000000,,,,,148.000000,,,,,/p/a/papier-cadeau-paillete-points-50-x-70-cm-pqt-20-argente-techno-ref-4972.jpg,/p/a/papier-cadeau-paillete-points-50-x-70-cm-pqt-20-argente-techno-ref-4972.jpg,/p/a/papier-cadeau-paillete-points-50-x-70-cm-pqt-20-argente-techno-ref-4972.jpg,,,,6,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,papier-cadeau-paillete-points-50-x-70-cm-pqt-20-argente-techno-ref-4972,,,0,,,,,,,,,,0,/p/a/papier-cadeau-paillete-points-50-x-70-cm-pqt-20-argente-techno-ref-4972.jpg,2,401,,,,,,,,0,,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
4959,1140632576,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,11,27,82,156,157",Categories_exported_separately,9999.0000,1,1,1000.000000,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-techno-ref-4971,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES BLEU ""TECHNO"" REF: 4971",1,4,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES BLEU ""TECHNO"" REF: 4971",,"Résistant, lumineux et opaque ce papier cadeau vous permet d'emballer aussi des grands objets que les petits, il se déchire pas facilement.
 Dimension 50 x 70 cm Paillété, Etoile.
 Disponible en couleurs: Bleu/ Rose/ Violet/ Bleu Vert/ Doré/ Argent.","Une belle collection pour donner plus de valeur à vos cadeaux",1000.000000,,,,,148.000000,,,,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-techno-ref-4971.jpg,,,,16,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-techno-ref-4971,,,0,,,,,,,,,,0,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-techno-ref-4971.jpg,2,401,,,,,,,,0,,0,0,,,1,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-techno-ref-4971.jpg,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
4960,1140632577,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,11,27,82,156,157",Categories_exported_separately,9999.0000,1,1,1000.000000,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-rose-techno-ref-4971,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES ROSE ""TECHNO"" REF: 4971",1,4,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES ROSE ""TECHNO"" REF: 4971",,"Résistant, lumineux et opaque ce papier cadeau vous permet d'emballer aussi des grands objets que les petits, il se déchire pas facilement.
 Dimension 50 x 70 cm Paillété, Etoile.
 Disponible en couleurs: Bleu/ Rose/ Violet/ Bleu Vert/ Doré/ Argent.","Une belle collection pour donner plus de valeur à vos cadeaux",1000.000000,,,,,148.000000,,,,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-rose-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-rose-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-rose-techno-ref-4971.jpg,,,,153,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-rose-techno-ref-4971,,,0,,,,,,,,,,0,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-rose-techno-ref-4971.jpg,2,401,,,,,,,,0,,0,0,,,1,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-rose-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-rose-techno-ref-4971.jpg,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
4961,1140632578,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,11,27,82,156,157",Categories_exported_separately,9999.0000,1,1,1000.000000,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-violet-techno-ref-4971,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES VIOLET ""TECHNO"" REF: 4971",1,4,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES VIOLET ""TECHNO"" REF: 4971",,"Résistant, lumineux et opaque ce papier cadeau vous permet d'emballer aussi des grands objets que les petits, il se déchire pas facilement.
 Dimension 50 x 70 cm Paillété, Etoile.
 Disponible en couleurs: Bleu/ Rose/ Violet/ Bleu Vert/ Doré/ Argent.","Une belle collection pour donner plus de valeur à vos cadeaux",1000.000000,,,,,148.000000,,,,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-violet-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-violet-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-violet-techno-ref-4971.jpg,,,,227,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-violet-techno-ref-4971,,,0,,,,,,,,,,0,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-violet-techno-ref-4971.jpg,2,401,,,,,,,,0,,0,0,,,1,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-violet-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-violet-techno-ref-4971.jpg,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
4962,1140632579,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,11,27,82,156,157",Categories_exported_separately,9999.0000,1,1,1000.000000,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-vert-techno-ref-4971,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES BLEU VERT ""TECHNO"" REF: 4971",1,4,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES BLEU VERT ""TECHNO"" REF: 4971",,"Résistant, lumineux et opaque ce papier cadeau vous permet d'emballer aussi des grands objets que les petits, il se déchire pas facilement.
 Dimension 50 x 70 cm Paillété, Etoile.
 Disponible en couleurs: Bleu/ Rose/ Violet/ Bleu Vert/ Doré/ Argent.","Une belle collection pour donner plus de valeur à vos cadeaux",1000.000000,,,,,148.000000,,,,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-vert-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-vert-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-vert-techno-ref-4971.jpg,,,,50,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-vert-techno-ref-4971,,,0,,,,,,,,,,0,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-vert-techno-ref-4971.jpg,2,401,,,,,,,,0,,0,0,,,1,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-vert-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-bleu-vert-techno-ref-4971.jpg,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
4963,1140632580,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,11,27,82,156,157",Categories_exported_separately,9997.0000,1,1,1000.000000,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-dore-techno-ref-4971,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES DORE ""TECHNO"" REF: 4971",1,4,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES DORE ""TECHNO"" REF: 4971",,"Résistant, lumineux et opaque ce papier cadeau vous permet d'emballer aussi des grands objets que les petits, il se déchire pas facilement.
 Dimension 50 x 70 cm Paillété, Etoile.
 Disponible en couleurs: Bleu/ Rose/ Violet/ Bleu Vert/ Doré/ Argent.","Une belle collection pour donner plus de valeur à vos cadeaux",1000.000000,,,,,148.000000,,,,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-dore-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-dore-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-dore-techno-ref-4971.jpg,,,,71,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-dore-techno-ref-4971,,,0,,,,,,,,,,0,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-dore-techno-ref-4971.jpg,2,401,,,,,,,,0,,0,0,,,1,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-dore-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-dore-techno-ref-4971.jpg,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
4964,1140632581,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,11,27,82,156,157",Categories_exported_separately,9999.0000,1,1,1000.000000,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-argente-techno-ref-4971,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES ARGENTE ""TECHNO"" REF: 4971",1,4,"PAPIER CADEAU PAILLETE ETOILES 50 x 70 cm PQT 20 FEUILLES ARGENTE ""TECHNO"" REF: 4971",,"Résistant, lumineux et opaque ce papier cadeau vous permet d'emballer aussi des grands objets que les petits, il se déchire pas facilement.
 Dimension 50 x 70 cm Paillété, Etoile.
 Disponible en couleurs: Bleu/ Rose/ Violet/ Bleu Vert/ Doré/ Argent.","Une belle collection pour donner plus de valeur à vos cadeaux",1000.000000,,,,,148.000000,,,,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-argente-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-argente-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-argente-techno-ref-4971.jpg,,,,6,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-argente-techno-ref-4971,,,0,,,,,,,,,,0,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-argente-techno-ref-4971.jpg,2,401,,,,,,,,0,,0,0,,,1,,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-argente-techno-ref-4971.jpg,/p/a/papier-cadeau-paillete-etoiles-50-x-70-cm-pqt-20-feuilles-argente-techno-ref-4971.jpg,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
4965,1140614573,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,21,222,225,226,227,2213,2224,2374",Categories_exported_separately,9998.0000,1,1,6900.000000,,sac-a-dos-avec-compartiment-laptop-techno-ref-4927,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4927",1,4,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4927",,"Sac à dos en tissu polyster avec compartiment Laptop 15,6 pouce, idéal pour l'école les voyages, les affaires...etc
 Molletonné pour le confort du porteur.","Sac à dos multifonctions, convient pour toutes les occasions.",6900.000000,,,,,1000.000000,,,,,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4927-1.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4927-1.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4927-1.jpg,,,,,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,sac-a-dos-avec-compartiment-laptop-techno-ref-4927,,,0,,,,,,,,,,0,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4927-1.jpg,2,401,,,,,,,,0,4927,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,,,
4966,1140614572,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,21,222,225,226,227,2213,2224,2374",Categories_exported_separately,9997.0000,1,1,6900.000000,,sac-a-dos-avec-compartiment-laptop-techno-ref-4926,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4926",1,4,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4926",,"Sac à dos en tissu polyster avec compartiment Laptop 15,6 pouce, idéal pour l'école les voyages, les affaires...etc
 Molletonné pour le confort du porteur.","Sac à dos multifonctions, convient pour toutes les occasions.",6900.000000,,,,,800.000000,,,,,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4926-2.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4926-2.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4926-2.jpg,,,,,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,sac-a-dos-avec-compartiment-laptop-techno-ref-4926,,,0,,,,,,,,,,0,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4926-2.jpg,2,401,,,,,,,,0,4926,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,,,
4967,1140614571,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,21,222,225,226,227,2213,2224,2374",Categories_exported_separately,9994.0000,1,1,6900.000000,,sac-a-dos-avec-compartiment-laptop-techno-ref-4925,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4925",1,4,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4925",,"Sac à dos en tissu polyster avec compartiment Laptop 15,6 pouce, idéal pour l'école les voyages, les affaires...etc
 Molletonné pour le confort du porteur.","Sac à dos multifonctions, convient pour toutes les occasions.",6900.000000,,,,,800.000000,,,,,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4925-3.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4925-3.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4925-3.jpg,,,,,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,sac-a-dos-avec-compartiment-laptop-techno-ref-4925,,,0,,,,,,,,,,0,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4925-3.jpg,2,401,,,,,,,,0,4925,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,,,
4968,1140614570,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,21,222,225,226,227,2213,2224,2374",Categories_exported_separately,9994.0000,1,1,8900.000000,,sac-a-dos-avec-compartiment-laptop-techno-ref-4924,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4924",1,4,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4924",,"Sac à dos en tissu polyster avec compartiment Laptop 15,6 pouce, idéal pour l'école les voyages, les affaires...etc
 Molletonné pour le confort du porteur.","Sac à dos multifonctions, convient pour toutes les occasions.",8900.000000,,,,,1200.000000,,,,,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4924-23.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4924-23.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4924-23.jpg,,,,,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,sac-a-dos-avec-compartiment-laptop-techno-ref-4924,,,0,,,,,,,,,,0,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4924-23.jpg,2,401,,,,,,,,0,4924,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,,,
4969,1140614569,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10","2,3,8,21,222,225,226,227,2213,2224,2374",Categories_exported_separately,9993.0000,1,1,8900.000000,,sac-a-dos-avec-compartiment-laptop-techno-ref-4923,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4923",1,4,"SAC A DOS AVEC COMPARTIMENT LAPTOP ""TECHNO"" REF: 4923",,"Sac à dos en tissu polyster avec compartiment Laptop 15,6 pouce, idéal pour l'école les voyages, les affaires...etc
 Molletonné pour le confort du porteur.","Sac à dos multifonctions, convient pour toutes les occasions.",8900.000000,,,,,1100.000000,,,,,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4923-3.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4923-3.jpg,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4923-3.jpg,,,,,,,,1,,4,,,,,,,container2,,,,,,,,CN,1,,,sac-a-dos-avec-compartiment-laptop-techno-ref-4923,,,0,,,,,,,,,,0,/s/a/sac-a-dos-avec-compartiment-laptop-techno-ref-4923-3.jpg,2,401,,,,,,,,0,4923,0,0,,,1,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,,,
4970,1140632582,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10",2172,Categories_exported_separately,9999.0000,1,1,85.000000,,ardoise-noire-en-polystyrene-dora-techno-ref-9468,"ARDOISE NOIRE EN POLYSTYRENE DORA""TECHNO"" REF: 9468",2,4,"ARDOISE NOIRE EN POLYSTYRENE DORA""TECHNO"" REF: 9468",,"Ardoise noire double face avec une face quadrillée et une face uni.
 Ardoise en Polystyrène 24,5 x 16cm","Idéal pour les premiers dessins et premières écritures, indispensable pour tous les écoliers en primaire.",85.000000,,,,,95.000000,,,,,/a/r/ardoise-noire-en-polystyrene-dora-techno-ref-9468.jpg,/a/r/ardoise-noire-en-polystyrene-dora-techno-ref-9468.jpg,/a/r/ardoise-noire-en-polystyrene-dora-techno-ref-9468.jpg,,,,,,,,2,,4,,,,,,,container2,,,,,,,,DZ,1,,,ardoise-noire-en-polystyrene-dora-techno-ref-9468,,,0,,,,,,,,,,0,/a/r/ardoise-noire-en-polystyrene-dora-techno-ref-9468.jpg,2,401,628,,,,,,,0,,0,0,,,1,,no_selection,no_selection,,no_selection,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,no_selection,,
4971,1140632583,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10",2172,Categories_exported_separately,9999.0000,1,1,85.000000,,ardoise-noire-en-polystyrene-blaze-techno-ref-9468,"ARDOISE NOIRE EN POLYSTYRENE BLAZE ""TECHNO"" REF: 9468",2,4,"ARDOISE NOIRE EN POLYSTYRENE BLAZE ""TECHNO"" REF: 9468",,"Ardoise noire double face avec une face quadrillée et une face uni.
 Ardoise en Polystyrène 24,5 x 16cm","Idéal pour les premiers dessins et premières écritures, indispensable pour tous les écoliers en primaire.",85.000000,,,,,95.000000,,,,,/a/r/ardoise-noire-en-polystyrene-blaze-techno-ref-9468.jpg,/a/r/ardoise-noire-en-polystyrene-blaze-techno-ref-9468.jpg,/a/r/ardoise-noire-en-polystyrene-blaze-techno-ref-9468.jpg,,,,,,,,2,,4,,,,,,,container2,,,,,,,,DZ,1,,,ardoise-noire-en-polystyrene-blaze-techno-ref-9468,,,0,,,,,,,,,,0,/a/r/ardoise-noire-en-polystyrene-blaze-techno-ref-9468.jpg,2,401,603,,,,,,,0,,0,0,,,1,,no_selection,no_selection,,no_selection,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,no_selection,,
4973,1140632585,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10",2172,Categories_exported_separately,9999.0000,1,1,85.000000,,ardoise-noire-en-polystyrene-paw-patrol-garcon-techno-ref-9468,"ARDOISE NOIRE EN POLYSTYRENE PAW PATROL ""TECHNO"" REF: 9468",2,4,"ARDOISE NOIRE EN POLYSTYRENE PAW PATROL ""TECHNO"" REF: 9468",,"Ardoise noire double face avec une face quadrillée et une face uni.
 Ardoise en Polystyrène 24,5 x 16cm","Idéal pour les premiers dessins et premières écritures, indispensable pour tous les écoliers en primaire.",85.000000,,,,,95.000000,,,,,/a/r/ardoise-noire-en-polystyrene-paw-patrol-fille-techno-ref-9468.jpg,/a/r/ardoise-noire-en-polystyrene-paw-patrol-fille-techno-ref-9468.jpg,/a/r/ardoise-noire-en-polystyrene-paw-patrol-fille-techno-ref-9468.jpg,,,,,,,,2,,4,,,,,,,container2,,,,,,,,DZ,1,,,ardoise-noire-en-polystyrene-paw-patrol-garcon-techno-ref-9468,,,0,,,,,,,,,,0,/a/r/ardoise-noire-en-polystyrene-paw-patrol-fille-techno-ref-9468.jpg,2,401,695,,,,,,,0,,0,0,,,1,,no_selection,no_selection,,no_selection,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,no_selection,,
4974,1140632586,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10",2172,Categories_exported_separately,9999.0000,1,1,85.000000,,ardoise-noire-en-polystyrene-shimme-shine-techno-ref-9468,"ARDOISE NOIRE EN POLYSTYRENE SHIMME & SHINE ""TECHNO"" REF: 9468",2,4,"ARDOISE NOIRE EN POLYSTYRENE SHIMME & SHINE ""TECHNO"" REF: 9468",,"Ardoise noire double face avec une face quadrillée et une face uni.
 Ardoise en Polystyrène 24,5 x 16cm","Idéal pour les premiers dessins et premières écritures, indispensable pour tous les écoliers en primaire.",85.000000,,,,,95.000000,,,,,/a/r/ardoise-noire-en-polystyrene-shimme-et-shine-techno-ref-9468.jpg,/a/r/ardoise-noire-en-polystyrene-shimme-et-shine-techno-ref-9468.jpg,/a/r/ardoise-noire-en-polystyrene-shimme-et-shine-techno-ref-9468.jpg,,,,,,,,2,,4,,,,,,,container2,,,,,,,,DZ,1,,,ardoise-noire-en-polystyrene-shimme-shine-techno-ref-9468,,,0,,,,,,,,,,0,/a/r/ardoise-noire-en-polystyrene-shimme-et-shine-techno-ref-9468.jpg,2,401,986,,,,,,,0,,0,0,,,1,,no_selection,no_selection,,no_selection,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,no_selection,,
4975,1140632587,simple,23,"2021-07-17 07:49:41","2026-01-21 14:28:10",2172,Categories_exported_separately,9999.0000,1,1,145.000000,,ardoise-noire-en-ps-avec-boite-eponge-dora-techno-ref-9455,"ARDOISE NOIRE EN PS AVEC BOITE EPONGE DORA ""TECHNO"" REF: 9455",2,4,"ARDOISE NOIRE EN PS AVEC BOITE EPONGE DORA ""TECHNO"" REF: 9455",,"<p>Ardoise noire double face avec une face quadrillée et une face uni. Ardoise en Polystyrène 24,5 x 16cm , plus boite éponge .</p>","Idéal pour les premiers dessins et premières écritures, indispensable pour tous les écoliers en primaire.",145.000000,,,,,120.000000,,,,,/a/r/ardoise-noire-en-ps-avec-boite-eponge-dora-techno-ref-9455.jpg,/a/r/ardoise-noire-en-ps-avec-boite-eponge-dora-techno-ref-9455.jpg,/a/r/ardoise-noire-en-ps-avec-boite-eponge-dora-techno-ref-9455.jpg,,,,,,,,2,,4,,,,,,,container2,,,,,,,,DZ,1,,,ardoise-noire-en-ps-avec-boite-eponge-dora-techno-ref-9455,,,0,,,,,,,,,,0,/a/r/ardoise-noire-en-ps-avec-boite-eponge-dora-techno-ref-9455.jpg,2,401,628,,,,,,,0,,0,0,,,1,,no_selection,no_selection,,no_selection,,,,,,,,,,,,,,0,,,,0,,,0,1,0,0,,,,,,,,,no_selection,,
